order_id,product_id,category,geography,marketing_channel,price,order_date
5432,P05432,Electronics,Australia,Social Media,107.1,2024-11-20
5433,P05433,Home,Europe,Email,187.22,2024-03-14
5434,P05434,Electronics,Asia,Email,40.27,2024-06-01
5435,P05435,Clothing,Europe,Organic,151.19,2024-12-12
5436,P05436,Home,North America,Social Media,133.99,2024-11-27
5437,P05437,Electronics,Asia,Social Media,25.54,2024-07-10
5438,P05438,Books,North America,Social Media,127.95,2024-01-06
5439,P05439,Electronics,Asia,Email,103.64,2024-10-10
5440,P05440,Books,North America,Organic,104.55,2024-10-11
5441,P05441,Clothing,Asia,Email,116.83,2024-03-13
5442,P05442,Electronics,North America,Email,82.48,2024-03-04
5443,P05443,Electronics,Europe,Email,103.5,2024-01-22
5444,P05444,Toys,Europe,Email,112.07,2024-01-03
5445,P05445,Electronics,Europe,Referral,137.3,2024-10-20
5446,P05446,Electronics,North America,Social Media,23.64,2024-11-01
5447,P05447,Clothing,Europe,Paid Ads,164.54,2024-07-20
5448,P05448,Home,North America,Organic,42.24,2024-10-02
5449,P05449,Clothing,Europe,Social Media,138.08,2024-10-07
5450,P05450,Electronics,North America,Referral,103.97,2024-02-13
5451,P05451,Electronics,Europe,Organic,35.94,2024-06-05
5452,P05452,Electronics,North America,Organic,126.41,2024-04-17
5453,P05453,Electronics,Australia,Email,52.73,2024-06-25
5454,P05454,Clothing,Europe,Organic,153.44,2024-04-18
5455,P05455,Home,North America,Social Media,64.46,2024-07-30
5456,P05456,Electronics,Europe,Social Media,25.25,2024-11-26
5457,P05457,Clothing,Asia,Paid Ads,176.69,2024-09-19
5458,P05458,Clothing,North America,Paid Ads,109.07,2024-03-13
5459,P05459,Toys,Europe,Social Media,143.36,2024-03-23
5460,P05460,Toys,Europe,Organic,57.43,2024-04-04
5461,P05461,Books,North America,Organic,10.0,2024-04-23
5462,P05462,Electronics,Asia,Social Media,183.76,2024-11-11
5463,P05463,Electronics,North America,Email,99.68,2024-05-09
5464,P05464,Clothing,North America,Email,124.57,2024-04-09
5465,P05465,Electronics,Asia,Organic,132.83,2024-02-28
5466,P05466,Clothing,Europe,Paid Ads,83.23,2024-04-02
5467,P05467,Home,Asia,Social Media,111.31,2024-12-09
5468,P05468,Books,Europe,Organic,179.7,2024-10-17
5469,P05469,Books,Asia,Organic,98.38,2024-01-28
5470,P05470,Clothing,Asia,Organic,147.11,2024-10-08
5471,P05471,Home,North America,Social Media,10.0,2024-08-24
5472,P05472,Clothing,Asia,Organic,156.19,2024-11-26
5473,P05473,Electronics,Europe,Paid Ads,23.9,2024-10-08
5474,P05474,Home,North America,Email,150.47,2024-02-07
5475,P05475,Electronics,Europe,Email,119.53,2024-05-28
5476,P05476,Clothing,North America,Paid Ads,95.2,2024-12-09
5477,P05477,Clothing,Asia,Social Media,95.02,2024-02-04
5478,P05478,Home,Europe,Paid Ads,87.36,2024-05-08
5479,P05479,Home,Australia,Email,58.97,2024-02-20
5480,P05480,Clothing,North America,Social Media,89.7,2024-04-11
5481,P05481,Books,Europe,Social Media,210.4,2024-10-24
5482,P05482,Electronics,North America,Social Media,165.12,2024-09-06
5483,P05483,Clothing,Europe,Social Media,56.45,2024-06-18
5484,P05484,Home,Asia,Organic,113.38,2024-07-01
5485,P05485,Home,Asia,Social Media,104.8,2024-03-06
5486,P05486,Toys,Asia,Paid Ads,92.89,2024-12-09
5487,P05487,Electronics,Asia,Organic,49.86,2024-12-01
5488,P05488,Home,North America,Email,122.29,2024-04-30
5489,P05489,Home,North America,Email,142.3,2024-02-21
5490,P05490,Toys,Europe,Organic,58.31,2024-05-25
5491,P05491,Electronics,Europe,Email,197.78,2024-11-13
5492,P05492,Home,North America,Social Media,176.1,2024-02-05
5493,P05493,Clothing,Europe,Paid Ads,127.41,2024-04-09
5494,P05494,Electronics,Europe,Email,38.41,2024-06-11
5495,P05495,Clothing,North America,Social Media,120.07,2024-09-05
5496,P05496,Clothing,Asia,Organic,114.1,2024-08-18
5497,P05497,Clothing,Europe,Organic,125.66,2024-06-17
5498,P05498,Books,North America,Social Media,179.52,2024-11-11
5499,P05499,Clothing,North America,Paid Ads,91.2,2024-12-03
5500,P05500,Home,Asia,Organic,202.39,2024-06-05
5501,P05501,Clothing,Australia,Organic,120.33,2024-12-21
5502,P05502,Electronics,Europe,Email,85.48,2024-10-26
5503,P05503,Electronics,North America,Referral,219.97,2024-03-19
5504,P05504,Clothing,South America,Social Media,141.49,2024-10-16
5505,P05505,Clothing,Europe,Organic,77.26,2024-10-17
5506,P05506,Electronics,Asia,Email,104.21,2024-07-05
5507,P05507,Clothing,Asia,Organic,131.76,2024-06-10
5508,P05508,Clothing,North America,Social Media,92.46,2024-08-07
5509,P05509,Electronics,Europe,Social Media,106.7,2024-03-27
5510,P05510,Clothing,North America,Paid Ads,59.14,2024-01-03
5511,P05511,Electronics,North America,Email,15.74,2024-06-09
5512,P05512,Toys,Asia,Email,105.32,2024-05-06
5513,P05513,Books,Asia,Organic,107.0,2024-04-23
5514,P05514,Home,Asia,Organic,126.36,2024-12-30
5515,P05515,Electronics,Europe,Social Media,71.19,2024-11-24
5516,P05516,Home,North America,Social Media,32.97,2024-08-11
5517,P05517,Books,North America,Referral,51.73,2024-05-21
5518,P05518,Home,North America,Organic,152.78,2024-07-03
5519,P05519,Electronics,Europe,Email,66.67,2024-03-09
5520,P05520,Home,Europe,Paid Ads,77.9,2024-12-13
5521,P05521,Books,North America,Organic,84.38,2024-06-18
5522,P05522,Clothing,Australia,Social Media,69.04,2024-09-02
5523,P05523,Home,North America,Social Media,65.34,2024-08-24
5524,P05524,Clothing,Asia,Email,56.44,2024-08-16
5525,P05525,Clothing,Europe,Paid Ads,170.03,2024-07-02
5526,P05526,Electronics,North America,Social Media,134.01,2024-06-05
5527,P05527,Home,Asia,Social Media,162.39,2024-09-06
5528,P05528,Electronics,Asia,Paid Ads,172.47,2024-10-09
5529,P05529,Clothing,Europe,Social Media,10.0,2024-02-25
5530,P05530,Electronics,Europe,Organic,117.17,2024-03-30
5531,P05531,Clothing,North America,Social Media,70.69,2024-11-26
5532,P05532,Electronics,Europe,Organic,155.84,2024-11-06
5533,P05533,Home,South America,Email,62.93,2024-02-11
5534,P05534,Home,North America,Social Media,47.29,2024-05-23
5535,P05535,Electronics,North America,Organic,28.3,2024-03-12
5536,P05536,Electronics,South America,Organic,84.87,2024-10-02
5537,P05537,Electronics,North America,Organic,145.75,2024-04-10
5538,P05538,Books,Europe,Organic,112.81,2024-05-14
5539,P05539,Clothing,Europe,Organic,39.87,2024-11-16
5540,P05540,Clothing,Europe,Organic,207.63,2024-02-09
5541,P05541,Electronics,Europe,Organic,132.48,2024-02-08
5542,P05542,Home,North America,Organic,138.87,2024-01-10
5543,P05543,Books,North America,Organic,164.25,2024-09-16
5544,P05544,Books,Asia,Organic,17.99,2024-11-19
5545,P05545,Home,Asia,Social Media,54.43,2024-01-16
5546,P05546,Electronics,Europe,Social Media,141.15,2024-10-24
5547,P05547,Electronics,Europe,Social Media,59.46,2024-10-23
5548,P05548,Electronics,North America,Paid Ads,86.25,2024-07-26
5549,P05549,Electronics,North America,Organic,96.11,2024-10-29
5550,P05550,Electronics,Asia,Organic,36.13,2024-04-18
5551,P05551,Electronics,Europe,Social Media,81.96,2024-01-19
5552,P05552,Clothing,North America,Social Media,145.73,2024-10-09
5553,P05553,Toys,North America,Paid Ads,136.47,2024-05-13
5554,P05554,Home,North America,Paid Ads,155.65,2024-10-05
5555,P05555,Books,North America,Social Media,150.49,2024-10-03
5556,P05556,Home,Asia,Organic,120.29,2024-08-29
5557,P05557,Electronics,South America,Email,116.33,2024-11-30
5558,P05558,Home,Asia,Email,112.67,2024-03-17
5559,P05559,Electronics,South America,Organic,68.65,2024-07-06
5560,P05560,Home,South America,Organic,48.5,2024-07-19
5561,P05561,Clothing,Europe,Organic,65.52,2024-04-24
5562,P05562,Toys,North America,Social Media,83.7,2024-10-28
5563,P05563,Electronics,Asia,Email,67.21,2024-05-28
5564,P05564,Electronics,North America,Email,120.69,2024-03-09
5565,P05565,Toys,North America,Email,110.09,2024-08-25
5566,P05566,Electronics,North America,Organic,115.47,2024-09-13
5567,P05567,Home,Europe,Social Media,117.57,2024-09-18
5568,P05568,Home,North America,Email,159.78,2024-02-16
5569,P05569,Books,North America,Email,99.57,2024-07-22
5570,P05570,Toys,Europe,Organic,150.42,2024-07-05
5571,P05571,Toys,Asia,Organic,125.83,2024-09-14
5572,P05572,Electronics,Europe,Organic,156.48,2024-01-06
5573,P05573,Books,Asia,Social Media,180.73,2024-12-05
5574,P05574,Home,North America,Email,128.83,2024-05-02
5575,P05575,Home,North America,Social Media,105.19,2024-11-10
5576,P05576,Electronics,Europe,Social Media,104.87,2024-12-16
5577,P05577,Home,Europe,Social Media,76.49,2024-03-25
5578,P05578,Toys,Europe,Social Media,74.81,2024-09-20
5579,P05579,Toys,Asia,Organic,145.11,2024-03-12
5580,P05580,Clothing,Asia,Referral,51.82,2024-08-16
5581,P05581,Electronics,South America,Social Media,180.74,2024-03-22
5582,P05582,Clothing,North America,Paid Ads,92.41,2024-04-01
5583,P05583,Books,North America,Social Media,243.1,2024-10-16
5584,P05584,Home,Europe,Organic,65.34,2024-10-16
5585,P05585,Clothing,North America,Organic,112.51,2024-12-03
5586,P05586,Electronics,North America,Paid Ads,82.41,2024-03-15
5587,P05587,Clothing,North America,Social Media,60.35,2024-09-04
5588,P05588,Clothing,North America,Email,153.19,2024-07-02
5589,P05589,Toys,North America,Social Media,44.72,2024-01-21
5590,P05590,Home,North America,Email,66.2,2024-04-22
5591,P05591,Clothing,Europe,Paid Ads,129.32,2024-09-06
5592,P05592,Clothing,Europe,Organic,137.25,2024-04-28
5593,P05593,Electronics,Asia,Organic,30.41,2024-02-02
5594,P05594,Toys,Europe,Organic,129.08,2024-05-15
5595,P05595,Clothing,North America,Paid Ads,106.44,2024-07-08
5596,P05596,Clothing,North America,Email,54.11,2024-04-29
5597,P05597,Clothing,North America,Social Media,60.56,2024-01-22
5598,P05598,Home,Asia,Paid Ads,10.0,2024-12-08
5599,P05599,Home,Asia,Social Media,185.87,2024-04-15
5600,P05600,Home,North America,Social Media,150.77,2024-09-22
5601,P05601,Electronics,North America,Social Media,35.54,2024-07-03
5602,P05602,Clothing,Australia,Organic,139.95,2024-07-17
5603,P05603,Electronics,Europe,Organic,71.3,2024-08-28
5604,P05604,Home,Asia,Social Media,145.74,2024-08-20
5605,P05605,Electronics,North America,Organic,75.2,2024-01-24
5606,P05606,Clothing,North America,Organic,81.83,2024-01-21
5607,P05607,Books,Asia,Paid Ads,85.58,2024-11-28
5608,P05608,Books,Europe,Organic,67.13,2024-06-14
5609,P05609,Clothing,Europe,Organic,169.96,2024-02-22
5610,P05610,Clothing,Europe,Organic,144.93,2024-12-26
5611,P05611,Electronics,Europe,Social Media,105.5,2024-09-23
5612,P05612,Home,Asia,Email,151.23,2024-11-20
5613,P05613,Books,North America,Email,18.65,2024-05-20
5614,P05614,Electronics,North America,Social Media,38.58,2024-05-14
5615,P05615,Clothing,Asia,Social Media,123.73,2024-10-23
5616,P05616,Books,North America,Email,136.78,2024-10-05
5617,P05617,Books,Europe,Social Media,113.97,2024-10-18
5618,P05618,Electronics,Asia,Social Media,10.0,2024-03-30
5619,P05619,Clothing,Australia,Email,46.88,2024-07-11
5620,P05620,Electronics,Europe,Organic,120.83,2024-11-30
5621,P05621,Electronics,Europe,Paid Ads,221.32,2024-07-12
5622,P05622,Toys,Asia,Organic,160.9,2024-07-06
5623,P05623,Books,Asia,Email,178.87,2024-10-27
5624,P05624,Home,Asia,Email,116.99,2024-11-30
5625,P05625,Electronics,Europe,Social Media,116.62,2024-02-09
5626,P05626,Books,North America,Social Media,48.33,2024-09-21
5627,P05627,Clothing,Europe,Organic,147.59,2024-05-08
5628,P05628,Clothing,Asia,Email,96.34,2024-07-11
5629,P05629,Clothing,Asia,Organic,134.64,2024-04-24
5630,P05630,Electronics,North America,Organic,101.53,2024-09-21
5631,P05631,Home,Europe,Social Media,113.96,2024-07-26
5632,P05632,Clothing,Europe,Organic,95.61,2024-06-29
5633,P05633,Electronics,Australia,Email,111.23,2024-06-25
5634,P05634,Electronics,Europe,Email,150.0,2024-09-06
5635,P05635,Electronics,Europe,Organic,36.69,2024-09-03
5636,P05636,Electronics,North America,Referral,25.35,2024-11-05
5637,P05637,Clothing,Europe,Paid Ads,121.29,2024-01-04
5638,P05638,Books,North America,Paid Ads,172.03,2024-09-13
5639,P05639,Electronics,Asia,Social Media,184.64,2024-03-12
5640,P05640,Electronics,Asia,Social Media,38.78,2024-08-13
5641,P05641,Clothing,Europe,Social Media,79.86,2024-03-25
5642,P05642,Books,Europe,Social Media,26.04,2024-04-27
5643,P05643,Clothing,Asia,Email,72.47,2024-02-09
5644,P05644,Clothing,North America,Organic,156.14,2024-09-20
5645,P05645,Clothing,North America,Organic,99.36,2024-11-25
5646,P05646,Electronics,South America,Paid Ads,81.31,2024-05-23
5647,P05647,Electronics,Asia,Paid Ads,127.25,2024-04-18
5648,P05648,Home,Asia,Social Media,60.25,2024-03-17
5649,P05649,Home,North America,Paid Ads,179.65,2024-04-05
5650,P05650,Clothing,North America,Email,100.36,2024-03-21
5651,P05651,Home,North America,Email,79.91,2024-07-04
5652,P05652,Home,North America,Organic,129.34,2024-11-04
5653,P05653,Electronics,Asia,Social Media,146.96,2024-03-01
5654,P05654,Clothing,North America,Paid Ads,179.8,2024-12-04
5655,P05655,Electronics,Asia,Organic,89.5,2024-04-27
5656,P05656,Electronics,North America,Paid Ads,154.3,2024-07-31
5657,P05657,Home,North America,Referral,105.06,2024-06-18
5658,P05658,Books,Australia,Organic,69.43,2024-02-28
5659,P05659,Toys,North America,Social Media,61.16,2024-09-03
5660,P05660,Home,North America,Social Media,45.15,2024-12-11
5661,P05661,Electronics,North America,Email,62.92,2024-09-02
5662,P05662,Electronics,North America,Social Media,155.79,2024-09-02
5663,P05663,Books,Europe,Paid Ads,135.34,2024-04-17
5664,P05664,Clothing,North America,Social Media,37.94,2024-10-29
5665,P05665,Home,Europe,Referral,12.68,2024-03-23
5666,P05666,Home,Asia,Organic,44.39,2024-11-27
5667,P05667,Home,Europe,Social Media,61.16,2024-07-29
5668,P05668,Books,North America,Email,84.84,2024-01-12
5669,P05669,Electronics,Europe,Email,158.64,2024-05-04
5670,P05670,Home,North America,Email,72.61,2024-01-23
5671,P05671,Books,Europe,Organic,184.02,2024-03-06
5672,P05672,Electronics,Europe,Social Media,15.99,2024-10-20
5673,P05673,Home,North America,Organic,82.57,2024-10-30
5674,P05674,Clothing,Asia,Email,139.28,2024-03-23
5675,P05675,Toys,South America,Organic,142.36,2024-03-09
5676,P05676,Electronics,Asia,Paid Ads,83.21,2024-11-18
5677,P05677,Clothing,North America,Social Media,150.09,2024-09-19
5678,P05678,Electronics,Europe,Social Media,140.61,2024-01-21
5679,P05679,Home,South America,Organic,65.89,2024-10-20
5680,P05680,Electronics,North America,Referral,115.75,2024-03-16
5681,P05681,Electronics,Asia,Email,135.18,2024-01-29
5682,P05682,Clothing,North America,Social Media,69.47,2024-03-26
5683,P05683,Toys,North America,Social Media,184.72,2024-05-12
5684,P05684,Electronics,Asia,Social Media,58.23,2024-04-02
5685,P05685,Electronics,Asia,Email,107.2,2024-09-21
5686,P05686,Home,Asia,Email,37.51,2024-07-26
5687,P05687,Clothing,South America,Organic,105.17,2024-11-02
5688,P05688,Toys,North America,Social Media,46.65,2024-10-15
5689,P05689,Electronics,North America,Social Media,85.29,2024-11-22
5690,P05690,Home,South America,Email,20.67,2024-01-10
5691,P05691,Electronics,North America,Paid Ads,139.99,2024-12-04
5692,P05692,Electronics,Europe,Email,117.81,2024-05-25
5693,P05693,Home,Europe,Referral,154.37,2024-02-13
5694,P05694,Clothing,North America,Organic,82.61,2024-04-20
5695,P05695,Home,North America,Social Media,156.69,2024-08-17
5696,P05696,Clothing,Europe,Social Media,101.96,2024-11-06
5697,P05697,Clothing,Asia,Organic,105.66,2024-08-29
5698,P05698,Clothing,Asia,Organic,205.7,2024-09-03
5699,P05699,Toys,Europe,Organic,75.77,2024-03-28
5700,P05700,Electronics,Europe,Organic,161.37,2024-04-22
5701,P05701,Electronics,North America,Organic,123.98,2024-07-29
5702,P05702,Clothing,North America,Social Media,71.4,2024-11-03
5703,P05703,Clothing,Europe,Paid Ads,34.22,2024-03-14
5704,P05704,Electronics,North America,Organic,48.35,2024-10-25
5705,P05705,Toys,North America,Email,156.53,2024-04-03
5706,P05706,Electronics,Europe,Organic,186.72,2024-11-15
5707,P05707,Books,Europe,Organic,104.57,2024-12-03
5708,P05708,Electronics,North America,Social Media,107.19,2024-09-18
5709,P05709,Home,Europe,Email,138.82,2024-05-15
5710,P05710,Toys,Europe,Email,103.67,2024-03-26
5711,P05711,Electronics,North America,Email,154.99,2024-12-17
5712,P05712,Toys,South America,Social Media,114.58,2024-06-24
5713,P05713,Clothing,North America,Social Media,106.78,2024-08-20
5714,P05714,Toys,Asia,Social Media,65.04,2024-11-01
5715,P05715,Home,North America,Email,52.74,2024-10-29
5716,P05716,Clothing,Asia,Paid Ads,10.0,2024-02-05
5717,P05717,Electronics,North America,Social Media,161.71,2024-04-27
5718,P05718,Clothing,Asia,Email,92.67,2024-07-12
5719,P05719,Electronics,North America,Email,79.98,2024-07-16
5720,P05720,Electronics,Asia,Organic,10.0,2024-03-08
5721,P05721,Electronics,Europe,Social Media,67.99,2024-02-25
5722,P05722,Clothing,North America,Social Media,61.42,2024-01-09
5723,P05723,Home,Asia,Social Media,60.26,2024-04-13
5724,P05724,Electronics,North America,Referral,116.64,2024-09-24
5725,P05725,Electronics,South America,Organic,106.11,2024-09-15
5726,P05726,Home,North America,Social Media,31.94,2024-12-16
5727,P05727,Electronics,Europe,Social Media,35.11,2024-08-02
5728,P05728,Electronics,Asia,Social Media,35.02,2024-03-17
5729,P05729,Electronics,North America,Social Media,190.53,2024-11-06
5730,P05730,Toys,North America,Organic,174.64,2024-02-19
5731,P05731,Books,Asia,Email,57.39,2024-03-31
5732,P05732,Clothing,Asia,Organic,10.0,2024-08-31
5733,P05733,Home,South America,Email,106.4,2024-11-10
5734,P05734,Clothing,North America,Organic,102.35,2024-11-03
5735,P05735,Home,Europe,Social Media,115.85,2024-01-20
5736,P05736,Home,North America,Email,137.07,2024-09-29
5737,P05737,Home,North America,Organic,122.59,2024-09-14
5738,P05738,Electronics,Asia,Social Media,44.18,2024-03-01
5739,P05739,Electronics,North America,Organic,114.7,2024-02-17
5740,P05740,Clothing,Europe,Paid Ads,142.69,2024-09-03
5741,P05741,Books,Europe,Social Media,63.8,2024-12-03
5742,P05742,Clothing,Asia,Paid Ads,115.0,2024-03-07
5743,P05743,Books,South America,Social Media,72.36,2024-11-04
5744,P05744,Toys,Europe,Email,199.81,2024-10-03
5745,P05745,Electronics,Europe,Organic,33.66,2024-01-01
5746,P05746,Home,Asia,Organic,157.8,2024-12-13
5747,P05747,Home,Europe,Social Media,16.46,2024-11-28
5748,P05748,Toys,North America,Organic,189.65,2024-08-08
5749,P05749,Toys,North America,Referral,42.92,2024-09-24
5750,P05750,Home,North America,Social Media,109.48,2024-08-03
5751,P05751,Electronics,Europe,Paid Ads,18.54,2024-07-08
5752,P05752,Home,Asia,Organic,32.5,2024-01-23
