product_id,category,geography,marketing_channel,return_risk_score,total_orders,total_returns,return_rate
P06359,Toys,North America,Email,0.1378268085280531,1,1,1.0
P06360,Home,Asia,Email,0.1242576181048481,1,1,1.0
P06361,Electronics,North America,Email,0.1369914737818517,1,0,0.0
P06362,Clothing,North America,Organic,0.1487948416264838,1,0,0.0
P06363,Electronics,Asia,Organic,0.1356854348721439,1,0,0.0
P06364,Clothing,North America,Email,0.1348532885263933,1,0,0.0
P06365,Clothing,North America,Email,0.1328222733456728,1,0,0.0
P06366,Clothing,North America,Paid Ads,0.15508862295225,1,0,0.0
P06367,Clothing,Europe,Paid Ads,0.143501226911789,1,1,1.0
P06368,Electronics,North America,Social Media,0.1693774270610652,1,0,0.0
P06369,Clothing,Europe,Email,0.1374505482120459,1,0,0.0
P06370,Books,North America,Paid Ads,0.1432612011820911,1,0,0.0
P06371,Home,Europe,Social Media,0.1670840654690139,1,0,0.0
P06372,Clothing,Asia,Email,0.1179364998205984,1,0,0.0
P06373,Toys,Europe,Email,0.1363785743790363,1,0,0.0
P06374,Toys,Europe,Social Media,0.1584244493380913,1,1,1.0
P06375,Electronics,North America,Social Media,0.1653890895573316,1,0,0.0
P06376,Electronics,North America,Email,0.1524528794067429,1,0,0.0
P06377,Home,North America,Organic,0.150769817221434,1,1,1.0
P06378,Books,Europe,Paid Ads,0.1535398243886137,1,0,0.0
P06379,Toys,Europe,Referral,0.1568304213147739,1,0,0.0
P06380,Books,South America,Social Media,0.1801778169771565,1,0,0.0
P06381,Home,North America,Social Media,0.1724209790697839,1,0,0.0
P06382,Clothing,Europe,Organic,0.1433019549128088,1,0,0.0
P06383,Electronics,Europe,Organic,0.1488374693763706,1,0,0.0
P06384,Electronics,Europe,Email,0.1368054397489072,1,0,0.0
P06385,Clothing,Asia,Social Media,0.1630334042964649,1,0,0.0
P06386,Home,North America,Social Media,0.1762538686559033,1,0,0.0
P06387,Clothing,North America,Email,0.1350558783577698,1,0,0.0
P06388,Home,Europe,Social Media,0.1612565908753869,1,0,0.0
P06389,Electronics,North America,Referral,0.1646710916611418,1,1,1.0
P06390,Clothing,North America,Social Media,0.1691018545395785,1,1,1.0
P06391,Electronics,North America,Referral,0.1666345770551104,1,0,0.0
P06392,Clothing,North America,Paid Ads,0.1599531586227636,1,0,0.0
P06393,Home,Europe,Email,0.1285512629541912,1,0,0.0
P06394,Home,North America,Organic,0.1569066074215502,1,0,0.0
P06395,Toys,Europe,Organic,0.1397673578875432,1,0,0.0
P06396,Electronics,Europe,Social Media,0.1581516693673613,1,0,0.0
P06397,Clothing,Europe,Email,0.1321927449871373,1,0,0.0
P06398,Clothing,Australia,Organic,0.1403739749616347,1,0,0.0
P06399,Clothing,North America,Organic,0.1464815294579053,1,0,0.0
P06400,Books,Australia,Organic,0.1315943704082353,1,1,1.0
P06401,Home,Europe,Email,0.1337774075133695,1,1,1.0
P06402,Books,Asia,Email,0.1145247126126463,1,0,0.0
P06403,Electronics,Europe,Email,0.1311255741772654,1,0,0.0
P06404,Books,Europe,Email,0.1283441073676281,1,1,1.0
P06405,Electronics,Asia,Organic,0.1285692462472847,1,1,1.0
P06406,Books,Asia,Paid Ads,0.1392737420603943,1,0,0.0
P06407,Clothing,North America,Organic,0.1515840362550773,1,0,0.0
P06408,Clothing,North America,Organic,0.1560695091833945,1,1,1.0
P06409,Clothing,Europe,Organic,0.1480580122020289,1,0,0.0
P06410,Toys,South America,Organic,0.1523438062232679,1,0,0.0
P06411,Electronics,North America,Organic,0.1485688733259941,1,0,0.0
P06412,Clothing,Europe,Social Media,0.1615142450941424,1,0,0.0
P06413,Books,Asia,Referral,0.1311986255373759,1,1,1.0
P06414,Clothing,Asia,Social Media,0.1409378249902059,1,0,0.0
P06415,Electronics,Europe,Email,0.1349417603823168,1,0,0.0
P06416,Clothing,Europe,Social Media,0.1605856388886473,1,0,0.0
P06417,Clothing,Australia,Social Media,0.1582228223855002,1,0,0.0
P06418,Toys,Europe,Organic,0.1455245258265554,1,0,0.0
P06419,Home,Asia,Email,0.1154313287039976,1,0,0.0
P06420,Clothing,North America,Paid Ads,0.1581278516077642,1,1,1.0
P06421,Toys,Europe,Social Media,0.1639786615272324,1,1,1.0
P06422,Clothing,North America,Social Media,0.1731274616866315,1,0,0.0
P06423,Electronics,North America,Social Media,0.1766358092033064,1,0,0.0
P06424,Electronics,Asia,Organic,0.1292650780113297,1,0,0.0
P06425,Clothing,Europe,Paid Ads,0.1560641801508301,1,0,0.0
P06426,Electronics,Europe,Email,0.1308621815529591,1,0,0.0
P06427,Toys,North America,Email,0.1370817071946954,1,0,0.0
P06428,Home,Europe,Referral,0.1582958995256987,1,1,1.0
P06429,Electronics,Europe,Social Media,0.1596401940911656,1,0,0.0
P06430,Clothing,Europe,Email,0.1371091652901476,1,0,0.0
P06431,Home,North America,Email,0.1546932151768567,1,0,0.0
P06432,Toys,Asia,Social Media,0.1517636219875552,1,0,0.0
P06433,Books,Asia,Social Media,0.1493093013969192,1,0,0.0
P06434,Clothing,North America,Social Media,0.1629020248863647,1,0,0.0
P06435,Home,North America,Paid Ads,0.1448190155655355,1,0,0.0
P06436,Clothing,Europe,Organic,0.1413452284374292,1,1,1.0
P06437,Clothing,Europe,Paid Ads,0.1549132259635721,1,0,0.0
P06438,Electronics,Asia,Organic,0.1282740473831722,1,0,0.0
P06439,Electronics,Europe,Organic,0.1445072825680541,1,0,0.0
P06440,Clothing,North America,Organic,0.157167704564598,1,0,0.0
P06441,Electronics,North America,Paid Ads,0.164329550564952,1,0,0.0
P06442,Electronics,North America,Social Media,0.1721330979395191,1,0,0.0
P06443,Home,North America,Email,0.1433657020860365,1,0,0.0
P06444,Electronics,Europe,Organic,0.1332562694185275,1,0,0.0
P06445,Clothing,North America,Referral,0.1575185828766005,1,0,0.0
P06446,Clothing,South America,Referral,0.1668030299917895,1,0,0.0
P06447,Toys,Asia,Organic,0.1259664868076904,1,0,0.0
P06448,Clothing,Asia,Social Media,0.149862953087855,1,1,1.0
P06449,Electronics,South America,Social Media,0.1905143529064433,1,0,0.0
P06450,Clothing,Europe,Paid Ads,0.1578297297947627,1,0,0.0
P06451,Books,Asia,Email,0.1250549118928832,1,0,0.0
P06452,Toys,North America,Social Media,0.175340317444599,1,1,1.0
P06453,Clothing,North America,Paid Ads,0.150157784490841,1,0,0.0
P06454,Clothing,Asia,Social Media,0.157614492923265,1,0,0.0
P06455,Toys,North America,Organic,0.1396478568328553,1,0,0.0
P06456,Electronics,Australia,Organic,0.1413039721120821,1,0,0.0
P06457,Home,Europe,Social Media,0.1657633909323318,1,0,0.0
P06458,Clothing,Asia,Email,0.1200631225692891,1,0,0.0
P06459,Electronics,North America,Social Media,0.1677245235336633,1,0,0.0
P06460,Clothing,Europe,Organic,0.1351462373852036,1,0,0.0
P06461,Electronics,North America,Email,0.1356329015811118,1,0,0.0
P06462,Home,Asia,Social Media,0.1393509320616033,1,0,0.0
P06463,Toys,North America,Referral,0.1679043868729398,1,0,0.0
P06464,Electronics,Europe,Email,0.1429910354898645,1,0,0.0
P06465,Books,North America,Social Media,0.1564346260271285,1,0,0.0
P06466,Electronics,North America,Social Media,0.1822043725611917,1,1,1.0
P06467,Clothing,Europe,Social Media,0.1616510526495727,1,0,0.0
P06468,Electronics,North America,Referral,0.1639494992960908,1,0,0.0
P06469,Toys,Asia,Social Media,0.1403604106629513,1,1,1.0
P06470,Home,North America,Email,0.1504331191554226,1,0,0.0
P06471,Home,North America,Paid Ads,0.156741263031379,1,0,0.0
P06472,Books,Europe,Organic,0.1483811865597138,1,0,0.0
P06473,Home,North America,Email,0.1498076808386506,1,1,1.0
P06474,Toys,North America,Paid Ads,0.1645879839005342,1,0,0.0
P06475,Home,Asia,Organic,0.1267870788216384,1,0,0.0
P06476,Toys,North America,Social Media,0.1684509028985955,1,0,0.0
P06477,Clothing,North America,Organic,0.1443808813380341,1,1,1.0
P06478,Electronics,North America,Paid Ads,0.1609475293857487,1,0,0.0
P06479,Clothing,Europe,Email,0.1375226316972408,1,1,1.0
P06480,Electronics,Europe,Organic,0.1486016322651617,1,0,0.0
P06481,Clothing,North America,Referral,0.1691921575575035,1,0,0.0
P06482,Clothing,Asia,Organic,0.1204982833637253,1,0,0.0
P06483,Home,North America,Social Media,0.1790482888179312,1,0,0.0
P06484,Electronics,Europe,Social Media,0.1685107704222285,1,0,0.0
P06485,Electronics,North America,Organic,0.1461776895236703,1,0,0.0
P06486,Clothing,Europe,Social Media,0.1640690866966865,1,0,0.0
P06487,Toys,Australia,Referral,0.1484654344357791,1,1,1.0
P06488,Clothing,Europe,Email,0.1391775898602516,1,0,0.0
P06489,Clothing,Australia,Email,0.1276648705251882,1,0,0.0
P06490,Home,North America,Organic,0.151775571827684,1,1,1.0
P06491,Home,North America,Organic,0.1491961610628448,1,0,0.0
P06492,Electronics,North America,Email,0.1394673897030564,1,0,0.0
P06493,Clothing,North America,Social Media,0.1701084803869075,1,0,0.0
P06494,Electronics,North America,Organic,0.1660161185149335,1,0,0.0
P06495,Toys,North America,Paid Ads,0.1514179239652212,1,0,0.0
P06496,Electronics,Europe,Organic,0.1406042430281419,1,0,0.0
P06497,Clothing,North America,Email,0.1377781888348024,1,0,0.0
P06498,Electronics,North America,Social Media,0.1653133161093096,1,0,0.0
P06499,Electronics,North America,Paid Ads,0.160423911278861,1,1,1.0
P06500,Home,Asia,Paid Ads,0.1405085432666796,1,1,1.0
P06501,Electronics,North America,Email,0.1419950253777686,1,0,0.0
P06502,Electronics,Asia,Organic,0.1358533934865227,1,0,0.0
P06503,Clothing,Europe,Email,0.1402227589368744,1,0,0.0
P06504,Electronics,Europe,Organic,0.14112394427628,1,0,0.0
P06505,Electronics,North America,Paid Ads,0.1455101706895459,1,0,0.0
P06506,Books,North America,Social Media,0.1742095626727736,1,0,0.0
P06507,Home,Europe,Organic,0.1434245598490502,1,0,0.0
P06508,Toys,North America,Social Media,0.1700375406328685,1,0,0.0
P06509,Books,North America,Email,0.1386518098605714,1,0,0.0
P06510,Home,North America,Organic,0.1534593931481466,1,0,0.0
P06511,Electronics,Asia,Social Media,0.150818413721851,1,0,0.0
P06512,Home,Europe,Organic,0.1409943586383624,1,0,0.0
P06513,Books,Europe,Social Media,0.1534161676607899,1,1,1.0
P06514,Home,Europe,Organic,0.1489205980430942,1,0,0.0
P06515,Clothing,Asia,Social Media,0.1521037770285454,1,0,0.0
P06516,Electronics,Europe,Organic,0.1436247283783449,1,1,1.0
P06517,Books,Europe,Organic,0.1310827270078685,1,0,0.0
P06518,Home,South America,Referral,0.1691885931737106,1,0,0.0
P06519,Toys,Asia,Paid Ads,0.1352391120472666,1,0,0.0
P06520,Electronics,North America,Social Media,0.1649402679565807,1,0,0.0
P06521,Electronics,North America,Social Media,0.1744181622492873,1,1,1.0
P06522,Electronics,Asia,Organic,0.134071225803744,1,0,0.0
P06523,Home,Asia,Organic,0.1327935041804051,1,0,0.0
P06524,Electronics,Europe,Social Media,0.1691091892001365,1,0,0.0
P06525,Electronics,Europe,Social Media,0.1553898041218522,1,1,1.0
P06526,Toys,Europe,Organic,0.1400221726596186,1,0,0.0
P06527,Electronics,Europe,Paid Ads,0.1489796936095996,1,0,0.0
P06528,Books,Europe,Paid Ads,0.1440637947700341,1,0,0.0
P06529,Clothing,North America,Social Media,0.1738571070053205,1,1,1.0
P06530,Books,Australia,Email,0.1265586454244742,1,0,0.0
P06531,Clothing,Asia,Social Media,0.1565396439291879,1,0,0.0
P06532,Toys,Europe,Email,0.1312158842855985,1,0,0.0
P06533,Toys,North America,Organic,0.1628557084351405,1,0,0.0
P06534,Electronics,North America,Organic,0.1614705876103319,1,0,0.0
P06535,Electronics,Europe,Email,0.1353566005406323,1,0,0.0
P06536,Electronics,Europe,Social Media,0.1698571720372706,1,0,0.0
P06537,Home,Europe,Email,0.1339115283283858,1,0,0.0
P06538,Books,North America,Paid Ads,0.1610338401053947,1,0,0.0
P06539,Clothing,Europe,Social Media,0.1605644943673709,1,0,0.0
P06540,Home,Asia,Email,0.1178822766553924,1,0,0.0
P06541,Electronics,North America,Organic,0.1376389188171152,1,0,0.0
P06542,Books,Europe,Organic,0.1398715366261066,1,1,1.0
P06543,Toys,Asia,Paid Ads,0.1382492851224099,1,1,1.0
P06544,Electronics,Europe,Email,0.1437435967421781,1,0,0.0
P06545,Clothing,Europe,Organic,0.1419961727880149,1,0,0.0
P06546,Electronics,Europe,Email,0.1417794519020021,1,0,0.0
P06547,Clothing,Australia,Paid Ads,0.1391521432472401,1,0,0.0
P06548,Clothing,North America,Organic,0.1460518027476578,1,0,0.0
P06549,Electronics,Europe,Paid Ads,0.1551687091336395,1,0,0.0
P06550,Clothing,North America,Social Media,0.156775085578425,1,0,0.0
P06551,Clothing,North America,Organic,0.1482059666454886,1,0,0.0
P06552,Clothing,North America,Email,0.1393475144731916,1,0,0.0
P06553,Clothing,North America,Social Media,0.1783621483922712,1,0,0.0
P06554,Electronics,Australia,Social Media,0.1518782119213467,1,0,0.0
P06555,Home,South America,Organic,0.1587343374180142,1,0,0.0
P06556,Home,North America,Email,0.1479491575062456,1,0,0.0
P06557,Clothing,Europe,Paid Ads,0.1391892463368997,1,1,1.0
P06558,Electronics,Europe,Organic,0.1412606613202816,1,0,0.0
P06559,Home,Asia,Social Media,0.1463080987099652,1,1,1.0
P06560,Toys,Europe,Organic,0.1484910507040073,1,0,0.0
P06561,Electronics,North America,Social Media,0.1738598003936265,1,0,0.0
P06562,Clothing,Asia,Email,0.1227961399040225,1,0,0.0
P06563,Electronics,Asia,Organic,0.1243553231965595,1,0,0.0
P06564,Clothing,Europe,Paid Ads,0.1547297692541937,1,0,0.0
P06565,Electronics,South America,Email,0.1479685327745723,1,0,0.0
P06566,Clothing,South America,Paid Ads,0.1511307335783506,1,0,0.0
P06567,Home,Europe,Organic,0.1334760074041985,1,0,0.0
P06568,Clothing,Europe,Email,0.1381331231889549,1,0,0.0
P06569,Clothing,Australia,Organic,0.1284909191036584,1,0,0.0
P06570,Clothing,North America,Organic,0.1600012998009694,1,1,1.0
P06571,Clothing,North America,Social Media,0.16244930073838,1,0,0.0
P06572,Electronics,North America,Paid Ads,0.1551077824940537,1,0,0.0
P06573,Electronics,Asia,Organic,0.1309405773556458,1,0,0.0
P06574,Books,Asia,Social Media,0.143540797387664,1,0,0.0
P06575,Electronics,North America,Referral,0.1503861019618017,1,0,0.0
P06576,Home,Australia,Social Media,0.1568148131845448,1,0,0.0
P06577,Toys,Asia,Paid Ads,0.1323305677979131,1,0,0.0
P06578,Electronics,Asia,Email,0.1249367695469927,1,0,0.0
P06579,Clothing,North America,Organic,0.1473699934656585,1,0,0.0
P06580,Clothing,Europe,Email,0.1371184451750641,1,0,0.0
P06581,Books,Europe,Organic,0.1510206449503975,1,0,0.0
P06582,Toys,Europe,Social Media,0.1591657126592263,1,1,1.0
P06583,Home,Europe,Social Media,0.1593285993047268,1,0,0.0
P06584,Electronics,Asia,Social Media,0.1386037002223862,1,1,1.0
P06585,Home,North America,Paid Ads,0.1541963363709979,1,0,0.0
P06586,Clothing,Asia,Social Media,0.1508737809246116,1,0,0.0
P06587,Clothing,North America,Organic,0.1451601996370386,1,0,0.0
P06588,Electronics,North America,Paid Ads,0.1578043206315068,1,0,0.0
P06589,Electronics,North America,Paid Ads,0.1539728118826938,1,1,1.0
P06590,Home,North America,Social Media,0.1607223576943469,1,0,0.0
P06591,Clothing,North America,Paid Ads,0.1567842580483241,1,0,0.0
P06592,Clothing,Asia,Social Media,0.1470482809202182,1,0,0.0
P06593,Clothing,Europe,Organic,0.1425117786974586,1,0,0.0
P06594,Books,Europe,Organic,0.1381220920409564,1,0,0.0
P06595,Home,Europe,Social Media,0.1581071786487416,1,0,0.0
P06596,Electronics,North America,Social Media,0.170245428440602,1,0,0.0
P06597,Electronics,North America,Email,0.1406577133716592,1,0,0.0
P06598,Electronics,Europe,Email,0.1461360283047754,1,0,0.0
P06599,Toys,Europe,Paid Ads,0.154206980714967,1,1,1.0
P06600,Clothing,Asia,Email,0.1269648890544106,1,0,0.0
P06601,Clothing,Europe,Paid Ads,0.1470953278996055,1,0,0.0
P06602,Clothing,Asia,Email,0.1147594768488311,1,0,0.0
P06603,Clothing,Europe,Referral,0.1497289917386243,1,0,0.0
P06604,Books,Australia,Organic,0.1316862714253302,1,0,0.0
P06605,Clothing,North America,Paid Ads,0.1530174861438786,1,0,0.0
P06606,Electronics,Europe,Social Media,0.1618583182115462,1,0,0.0
P06607,Electronics,Europe,Organic,0.1460570905313627,1,0,0.0
P06608,Clothing,Australia,Social Media,0.1566673103878198,1,0,0.0
P06609,Toys,North America,Social Media,0.1780487618027396,1,1,1.0
P06610,Clothing,Europe,Organic,0.1399268808464233,1,0,0.0
P06611,Books,North America,Organic,0.1493957218519729,1,0,0.0
P06612,Home,Europe,Social Media,0.1647368962621755,1,0,0.0
P06613,Electronics,North America,Organic,0.1499807736444132,1,0,0.0
P06614,Electronics,North America,Organic,0.1565710941194044,1,0,0.0
P06615,Electronics,Europe,Social Media,0.1675034875200405,1,0,0.0
P06616,Home,North America,Organic,0.1407707774310284,1,0,0.0
P06617,Electronics,North America,Organic,0.1477435528875695,1,1,1.0
P06618,Clothing,North America,Social Media,0.1686999847173736,1,0,0.0
P06619,Clothing,North America,Organic,0.1619345329544357,1,0,0.0
P06620,Home,Australia,Organic,0.1343725784826854,1,1,1.0
P06621,Electronics,Europe,Paid Ads,0.1425278032448059,1,0,0.0
P06622,Clothing,Asia,Social Media,0.1510534827636479,1,0,0.0
P06623,Clothing,Europe,Paid Ads,0.1512915799210815,1,0,0.0
P06624,Clothing,South America,Social Media,0.1755812392006312,1,0,0.0
P06625,Books,Europe,Email,0.134039232862635,1,0,0.0
P06626,Electronics,Europe,Social Media,0.1684984071908428,1,0,0.0
P06627,Books,Europe,Paid Ads,0.1426694615564968,1,0,0.0
P06628,Home,Asia,Organic,0.1284637341592063,1,1,1.0
P06629,Clothing,Europe,Social Media,0.1582901993013793,1,1,1.0
P06630,Home,North America,Social Media,0.1772039081963385,1,0,0.0
P06631,Clothing,North America,Social Media,0.1707683231997832,1,0,0.0
P06632,Electronics,Europe,Social Media,0.1551146370545404,1,0,0.0
P06633,Home,Europe,Organic,0.1367283193613892,1,0,0.0
P06634,Clothing,North America,Organic,0.1600922427432793,1,0,0.0
P06635,Home,North America,Paid Ads,0.162547908173209,1,0,0.0
P06636,Clothing,Europe,Referral,0.160315605662004,1,0,0.0
P06637,Toys,Asia,Organic,0.130707380800652,1,0,0.0
P06638,Clothing,North America,Social Media,0.1794264306566563,1,0,0.0
P06639,Electronics,North America,Email,0.1355650997142448,1,0,0.0
P06640,Clothing,Asia,Organic,0.1339893927483872,1,0,0.0
P06641,Home,Europe,Email,0.1336683760831374,1,1,1.0
P06642,Home,North America,Organic,0.1472392411592719,1,0,0.0
P06643,Clothing,Asia,Referral,0.146289379716218,1,0,0.0
P06644,Books,Europe,Paid Ads,0.14697984966268,1,0,0.0
P06645,Electronics,Europe,Social Media,0.159207934735802,1,0,0.0
P06646,Clothing,Australia,Social Media,0.1517545986318639,1,0,0.0
P06647,Books,South America,Paid Ads,0.1496638509911979,1,0,0.0
P06648,Books,North America,Paid Ads,0.1593849804340079,1,1,1.0
P06649,Home,North America,Social Media,0.1626866543526941,1,0,0.0
P06650,Books,North America,Organic,0.1596472683538984,1,0,0.0
P06651,Electronics,North America,Organic,0.1466776563480818,1,0,0.0
P06652,Books,North America,Email,0.1493764592556162,1,0,0.0
P06653,Clothing,North America,Social Media,0.156775085578425,1,0,0.0
P06654,Electronics,South America,Paid Ads,0.1668676969629979,1,0,0.0
P06655,Electronics,Asia,Organic,0.1356371504432806,1,0,0.0
P06656,Clothing,Europe,Social Media,0.1705829348308535,1,0,0.0
P06657,Electronics,Europe,Organic,0.1332030560537695,1,0,0.0
P06658,Clothing,North America,Organic,0.1438306690012566,1,0,0.0
P06659,Electronics,North America,Paid Ads,0.1588508435657268,1,0,0.0
